t,nu,eta,a,w1,w2,ref,err,err_core,err_grad,self_check
0.35910484834200462,0.04617995971408817,0,0.54008384263609799,0.00087354513006534596,0.4011688483208779,0.013579924522626324,6.2482804446020506e-16,7.5256980569654195e-16,nan,nan
6.3322342237973324,0.032220962783853224,0.00015885675921959683,1.1318477498820498,0.29470973473977308,0.64034188351444699,5.8008041368212666e-11,4.7850082347873455e-15,4.3393908077447717e-15,nan,nan
0.09446870848973718,-1.0273351187064357,0.15299496901838383,0.87747500228517505,0.10679030543861005,0.23646859112467883,2.0164662274878684,1.6528079406957644e-15,1.0904337641084684e-16,4.81727781742346e-15,nan
0.63709213922001429,-6.6920265561776411,0.36809587269407518,4.1589246851957222,0.025936977928018086,0.99998649592825772,0.55719758685944298,1.6366000136957416e-16,1.6296010351587414e-15,nan,nan
0.078274830427428985,8.5333785454706721,0.0044012168533081545,0.46332500728019466,0.121233301903668,0.12177798653412066,0.032806786942052975,3.0843907244137517e-16,9.6931194020867815e-17,nan,nan
4.1558100596055239,-4.1266792660221485,0.0015018228466977743,1.0972575498311476,0.00037943511908104788,0.0014087931230981634,1.2640057812647429e-25,2.4183849449893756e-15,2.4183849449893756e-15,nan,nan
27.994343345705467,-6.8649037116920901,0.14769056346078024,5.4075088838330982,2.7250529950275085e-05,0.0049136605592801806,8.519697726568081e-184,5.2093685365139934e-12,5.2767159659640691e-12,nan,nan
95.520189885058883,4.2745250035597309,0.0050009522668671477,5.9670458057996028,0.42728558657121191,0.52246387185720833,0,1,1,1,0
0.38881673995195698,-4.3249621053115561,0.0040133508987948794,4.696742297887333,0.00019719326875598827,0.0033488363238381525,0.00037779600198532197,1.0683098098456902e-15,1.0683098098456902e-15,nan,nan
2.9868281583506864,-8.1897370224294797,1.9445903401709872,1.4629600312945681,0.012571332241828746,0.012831113720918408,4.9995477779270194e-09,1.1129568200508273e-15,1.1129568200508273e-15,nan,nan
0.025517479992953316,-9.1173947759937484,0,0.66349220724305324,0.04020798430332112,0.9956571215237664,14.447279687886148,1.5153370470657389e-16,1.5153370470657389e-16,nan,nan
5.7545108419462689,6.9999887149645765,0.65894928835880606,3.6563546438001349,0.45426230974237453,0.99999809326335498,5.0262130763620385e-22,1.7136347635388509e-13,1.1805673377104415e-14,nan,nan
0.94452067748727109,-7.4322697805626721,0,4.0331451421330158,1.2466046678103957e-06,0.071366798691550812,1.3297419133679734e-12,4.2992076907815946e-13,1.5314668527054457e-14,4.2823918153357718e-13,nan
0.17741499772852107,-2.5387452043157133,0.0033878193130435657,2.5962736548601248,1.4907671250122854e-06,0.98925260022034656,1.0558364342445881,9.6530673689450305e-18,9.6530673689450305e-18,nan,nan
3.5024039071134236,-7.3853051955203552,0.0060754153719594188,0.85213383794431818,0.36996596942452531,0.99888623702274848,3.5271829163236517e-50,2.0789787276531927e-14,2.1058998371363861e-14,nan,nan
