"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
1.04612737240968,1,4,0.5,1,0.4,8.04886408913457e-05,-0.000183430444049164,0.000377117078525166,0.000604255285723447,-0.000119986552112681,-1.90704939964986e-05
0.707218683511019,1.5,0.5,0.7,2,0.05,0.18109875462678,-0.0663743257118975,-0.0182351493436831,0.229869184931121,-0.169614387603716,-0.00880202478087733
2.49920702272793,0.6,0,0.5,0.5,0.2,8.97450103681392e-15,-1.65733502186894e-15,-6.74707061570952e-15,9.95140757616276e-13,2.40368197110821e-16,-1.47787548966938e-15
1.63856551260687,0.6,1.5,0.5,2,0.2,4.15421736686968e-10,-1.51656187029831e-10,-6.94688586052273e-11,2.97102090249578e-08,-9.57681908126794e-12,-6.7499298295956e-11
0.34115879010642,1,-1,0.7,2,0.2,0.560256078002921,-0.0843907655319004,-0.135584046172934,1.3109388672457,-0.461839665809572,-0.121890331149246
0.373290920373984,1,0,0.5,1,0.05,0.464909082018607,-0.169290378801623,-0.0646764681722882,0.867706586838033,0.145758858817376,-0.0175319417595365
1.74287234159419,2.5,4,0.3,2,0.2,0.00511187608008417,-0.00496143202713977,0.00739880066358815,0.00196499476087415,0.00947625914247093,-0.000785600218774106
1.63705623097485,1.5,-0.2,0.7,1,0.4,0.0233332184089934,-0.00608797413857487,-0.0128066456135644,0.0880165836523536,-0.0406477502446932,-0.00968725279224877
1.4881396863726,1,1.5,0.3,0.5,0.2,0.000294149733556667,-0.000543798928526382,0.000343398121567487,0.00363926249943012,0.000381697070541427,-6.64134526650912e-05
0.99172890187474,1.5,4,0.7,2,0.4,0.00734653749663865,-0.0073516033065718,0.0117953690832429,0.0114494637969141,-0.0169192304387487,-0.00213325721492889
2.05536535003921,0.6,-3,0.3,1,0.05,1.36244288235021e-13,2.66914689652519e-13,4.31258258244336e-13,1.23838734256136e-11,3.95801268818816e-13,-3.69818706766407e-15
2.59164729535114,1.5,4,0.7,2,0.2,0.000151859347912207,-0.000152375416421975,0.000236553987088882,0.000950124574054612,-0.000343725768975435,-2.35011864313727e-05
2.54903067672858,1,0,0.3,0.5,0.2,6.77882942303063e-06,-1.27443643758442e-06,-5.15306480117028e-06,0.000157085032806249,1.57755818847656e-05,-1.08151132912954e-06
0.838457177637611,1,1.5,0.7,2,0.2,0.0151428077176634,-0.00678560889514767,0.000254165805795821,0.0981365193884885,-0.0303654141026765,-0.00260968845457689
1.83594004518818,1,-1,0.3,1,0.4,0.000136482337338653,7.21560005215674e-05,-5.00142014870656e-05,0.00222230086217694,0.000363088280073061,-3.39089626856644e-05
